rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
51,George Bennett,12,Team Jumbo - Visma,4H 10M 51S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15051,65499,41,194
50,Rudy Molard,57,Groupama - Fdj,4H 10M 51S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15051,65552,42,194
31,Warren Barguil,83,Team Arkea - Samsic,4H 8M 46S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14926,65563,43,69
25,Sébastien Reichenbach,58,Groupama - Fdj,4H 8M 15S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14895,65564,44,38
39,Ion Izaguirre Insausti,145,Astana Pro Team,4H 9M 13S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14953,65590,45,96
40,Romain Sicard,186,Total Direct Energie,4H 9M 25S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14965,65602,46,108
78,Gorka Izaguirre Insausti,144,Astana Pro Team,4H 14M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15293,65684,47,436
48,Mikel Nieve,168,Mitchelton - Scott,4H 10M 51S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15051,65688,48,194
54,Ilnur Zakarin,118,Ccc Team,4H 11M 9S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15069,65706,49,212
55,Harold Tejada,148,Astana Pro Team,4H 11M 9S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15069,65706,50,212
38,Jonathan Castroviejo,4,Ineos Grenadiers,4H 9M 13S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14953,65747,51,96
46,Michal Kwiatkowski,5,Ineos Grenadiers,4H 10M 41S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15041,65788,52,184
65,Nicolas Edet,123,Cofidis,4H 12M 40S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15160,65797,53,303
44,Wout Van Aert,18,Team Jumbo - Visma,4H 9M 59S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14999,65811,54,142
58,Niklas Eg,102,Trek - Segafredo,4H 11M 9S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15069,65962,55,212
66,Bob Jungels,47,Deceuninck - Quick - Step,4H 12M 59S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15179,65973,56,322
99,Alberto Bettiol,72,Ef Pro Cycling,4H 20M 41S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15641,66015,57,784
64,Robert Gesink,15,Team Jumbo - Visma,4H 12M 8S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15128,66021,58,271
61,Jan Polanc,138,Uae Team Emirates,4H 11M 46S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15106,66075,59,249
42,Winner Anacona,82,Team Arkea - Samsic,4H 9M 40S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14980,66085,60,123
59,Lennard Kämna,24,Bora - Hansgrohe,4H 11M 46S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15106,66097,61,249
60,Gregor Mühlberger,25,Bora - Hansgrohe,4H 11M 46S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15106,66097,62,249
45,Mikael Cherel,32,Ag2r La Mondiale,4H 10M 4S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15004,66109,63,147
91,Alexis Vuillermoz,38,Ag2r La Mondiale,4H 20M 14S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15614,66204,64,757
68,Felix Grossschartner,23,Bora - Hansgrohe,4H 13M 42S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15222,66213,65,365
73,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,4H 14M 2S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15242,66233,66,385
75,Diego Rosa,86,Team Arkea - Samsic,4H 14M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15293,66260,67,436
80,Nelson Oliveira,95,Movistar Team,4H 16M 35S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15395,66288,68,538
62,Neilson Powless,77,Ef Pro Cycling,4H 11M 46S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15106,66310,69,249
63,Søren Kragh Andersen,205,Team Sunweb,4H 11M 55S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15115,66319,70,258
86,Krists Neilands,175,Israel Start-Up Nation,4H 19M 26S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15566,66360,71,709
81,Dario Cataldo,92,Movistar Team,4H 17M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15420,66411,72,563
47,David Gaudu,53,Groupama - Fdj,4H 10M 47S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15047,66484,73,190
53,Daniel Martin,171,Israel Start-Up Nation,4H 10M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15056,66493,74,199
74,Ben Hermans,173,Israel Start-Up Nation,4H 14M 34S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15274,66509,75,417
111,Jasper Stuyven,107,Trek - Segafredo,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,66543,76,979
85,Toms Skujins,106,Trek - Segafredo,4H 19M 26S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15566,66557,77,709
138,Valentin Madouas,56,Groupama - Fdj,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,66581,78,1223
67,Dylan Van Baarle,8,Ineos Grenadiers,4H 13M 42S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15222,66659,79,365
70,Stefan Küng,54,Groupama - Fdj,4H 13M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15233,66670,80,376
71,Michael Schär,116,Ccc Team,4H 13M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15233,66670,81,376
72,Simon Geschke,113,Ccc Team,4H 13M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15233,66690,82,376
83,Dries Devenyns,46,Deceuninck - Quick - Step,4H 17M 10S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15430,66701,83,573
77,Tejay Van Garderen,78,Ef Pro Cycling,4H 14M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15293,66730,84,436
93,Clément Venturini,37,Ag2r La Mondiale,4H 20M 15S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15615,66750,85,758
84,Omar Fraile,142,Astana Pro Team,4H 17M 37S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15457,66894,86,600
89,Carlos Verona,98,Movistar Team,4H 19M 26S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15566,66915,87,709
76,Alessandro De Marchi,112,Ccc Team,4H 14M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15293,66952,88,436
88,José Rojas,96,Movistar Team,4H 19M 26S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15566,67003,89,709
92,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,4H 20M 14S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15614,67051,90,757
82,Hugo Houle,143,Astana Pro Team,4H 17M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15420,67090,91,563
101,Amund Grøndahl Jansen,13,Team Jumbo - Visma,4H 20M 55S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15655,67092,92,798
79,Dayer Quintana,85,Team Arkea - Samsic,4H 16M 35S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15395,67143,93,538
106,Oliver Naesen,35,Ag2r La Mondiale,4H 21M 47S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15707,67144,94,850
109,Nans Peters,36,Ag2r La Mondiale,4H 21M 53S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15713,67150,95,856
94,Matej Mohoric,66,Bahrain - Mclaren,4H 20M 18S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15618,67232,96,761
95,Jack Bauer,162,Mitchelton - Scott,4H 20M 18S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15618,67232,97,761
100,Jens Keukeleire,75,Ef Pro Cycling,4H 20M 41S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15641,67255,98,784
102,Michael Gogl,194,Ntt Pro Cycling Team,4H 20M 55S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15655,67262,99,798
105,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,4H 20M 55S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15655,67269,100,798
117,Tiesj Benoot,201,Team Sunweb,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67273,101,979
121,Jonas Koch,115,Ccc Team,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67273,102,979
122,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67273,103,979
124,Sonny Colbrelli,64,Bahrain - Mclaren,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67273,104,979
125,Peter Sagan,21,Bora - Hansgrohe,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67273,105,979
126,Daniel Oss,26,Bora - Hansgrohe,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67273,106,979
98,Matthieu Ladagnous,55,Groupama - Fdj,4H 20M 18S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15618,67288,107,761
69,Andrey Amador,2,Ineos Grenadiers,4H 13M 42S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15222,67289,108,365
87,Tony Martin,17,Team Jumbo - Visma,4H 19M 26S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15566,67314,109,709
96,Christopher Juul Jensen,166,Mitchelton - Scott,4H 20M 18S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15618,67315,110,761
107,Tom Van Asbroeck,178,Israel Start-Up Nation,4H 21M 47S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15707,67377,111,850
108,Imanol Erviti,93,Movistar Team,4H 21M 47S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15707,67377,112,850
128,Nils Politt,177,Israel Start-Up Nation,4H 26M 30S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15990,67427,113,1133
129,Kasper Asgreen,42,Deceuninck - Quick - Step,4H 26M 35S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15995,67432,114,1138
120,Tim Declercq,45,Deceuninck - Quick - Step,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67443,115,979
127,Jan Hirt,114,Ccc Team,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67449,116,979
118,Daryl Impey,165,Mitchelton - Scott,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67450,117,979
114,Cyril Barthe,212,B&B Hotels - Vital Concept P / B Ktm,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67506,118,979
116,Joris Nieuwenhuis,206,Team Sunweb,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67506,119,979
147,Connor Swift,88,Team Arkea - Samsic,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,67517,120,1223
132,Pierre Luc Perichon,127,Cofidis,4H 26M 35S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15995,67609,121,1138
170,Edward Theuns,108,Trek - Segafredo,4H 29M 43S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16183,67620,122,1326
97,Vegard Stake Laengen,136,Uae Team Emirates,4H 20M 18S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15618,67685,123,761
154,Matteo Trentin,117,Ccc Team,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,67694,124,1223
161,Roman Kreuziger,196,Ntt Pro Cycling Team,4H 28M 17S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16097,67704,125,1240
103,Casper Phillip Pedersen,207,Team Sunweb,4H 20M 55S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15655,67722,126,798
41,Thomas De Gendt,154,Lotto Soudal,4H 9M 40S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,14980,67751,127,123
123,Guy Niv,176,Israel Start-Up Nation,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67764,128,979
110,Marco Marcato,137,Uae Team Emirates,4H 22M 24S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15744,67811,129,887
149,Benoit Cosnefroy,33,Ag2r La Mondiale,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,67828,130,1223
130,Lukas Pöstlberger,27,Bora - Hansgrohe,4H 26M 35S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15995,67884,131,1138
113,Anthony Turgis,188,Total Direct Energie,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67903,132,979
115,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67903,133,979
112,Ryan Gibbons,193,Ntt Pro Cycling Team,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,67943,134,979
90,Lilian Calmejane,183,Total Direct Energie,4H 19M 48S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15588,67946,135,731
104,Luke Rowe,6,Ineos Grenadiers,4H 20M 55S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15655,68052,136,798
131,Luka Mezgec,167,Mitchelton - Scott,4H 26M 35S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15995,68062,137,1138
158,Alexander Kristoff,135,Uae Team Emirates,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68137,138,1223
146,Mads Pedersen,105,Trek - Segafredo,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68141,139,1223
134,Jens Debusschere,214,B&B Hotels - Vital Concept P / B Ktm,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68147,140,1223
145,Michael Mørkøv,48,Deceuninck - Quick - Step,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68147,141,1223
151,Marco Haller,65,Bahrain - Mclaren,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68147,142,1223
157,Hugo Hofstetter,174,Israel Start-Up Nation,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68147,143,1223
162,Elia Viviani,128,Cofidis,4H 28M 17S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16097,68164,144,1240
137,Kévin Reza,217,B&B Hotels - Vital Concept P / B Ktm,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68187,145,1223
141,Bryan Coquard,211,B&B Hotels - Vital Concept P / B Ktm,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68187,146,1223
142,Samuel Bewley,163,Mitchelton - Scott,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68187,147,1223
155,André Greipel,172,Israel Start-Up Nation,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68187,148,1223
156,Clément Russo,87,Team Arkea - Samsic,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68187,149,1223
163,Giacomo Nizzolo,191,Ntt Pro Cycling Team,4H 28M 17S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16097,68200,150,1240
164,Maximilian Walscheid,198,Ntt Pro Cycling Team,4H 28M 17S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16097,68204,151,1240
165,Cees Bol,203,Team Sunweb,4H 28M 28S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16108,68211,152,1251
166,Caleb Ewan,151,Lotto Soudal,4H 28M 31S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16111,68221,153,1254
168,Christophe Laporte,125,Cofidis,4H 29M 17S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16157,68224,154,1300
135,Jasper De Buyst,153,Lotto Soudal,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68231,155,1223
169,Sam Bennett,43,Deceuninck - Quick - Step,4H 29M 43S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16183,68284,156,1326
171,Simone Consonni,122,Cofidis,4H 29M 45S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16185,68292,157,1328
152,Wouter Poels,67,Bahrain - Mclaren,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68310,158,1223
144,Geoffrey Soupe,187,Total Direct Energie,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68317,159,1223
143,David De La Cruz,133,Uae Team Emirates,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68357,160,1223
148,Frederik Frison,156,Lotto Soudal,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68357,161,1223
153,Fabien Grellier,185,Total Direct Energie,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68357,162,1223
160,William Bonnet,52,Groupama - Fdj,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68357,163,1223
172,Roger Kluge,158,Lotto Soudal,4H 30M 7S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16207,68385,164,1350
133,Mathieu Burgaudeau,182,Total Direct Energie,4H 27M 11S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16031,68429,165,1174
159,Rémi Cavagna,44,Deceuninck - Quick - Step,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68458,166,1223
136,Kévin Ledanois,84,Team Arkea - Samsic,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68478,167,1223
119,Nikias Arndt,202,Team Sunweb,4H 23M 56S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,15836,68607,168,979
167,Niccolò Bonifazio,181,Total Direct Energie,4H 29M 9S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16149,68920,169,1292
140,Steff Cras,152,Lotto Soudal,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,68971,170,1223
150,Jérôme Cousin,184,Total Direct Energie,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,69162,171,1223
139,Pavel Sivakov,7,Ineos Grenadiers,4H 28M 0S,0,0,4,2020-09-01,160.5,Sisteron,Orcières-Merlette,Hilly stage,SLO,41,21,33,131,NA,16080,69242,172,1223
17,Adam Yates,161,Mitchelton - Scott,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80910,1,10
30,Primož Roglic,11,Team Jumbo - Visma,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80913,2,10
25,Tadej Pogacar,131,Uae Team Emirates,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80917,3,10
21,Guillaume Martin,121,Cofidis,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80919,4,10
18,Egan Bernal,1,Ineos Grenadiers,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,5,10
19,Miguel Angel Lopez,141,Astana Pro Team,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,6,10
22,Romain Bardet,31,Ag2r La Mondiale,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,7,10
23,Nairo Quintana,81,Team Arkea - Samsic,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,8,10
26,Tom Dumoulin,14,Team Jumbo - Visma,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,9,10
27,Esteban Chaves,164,Mitchelton - Scott,4H 21M 22S,0,0,5,2020-09-02,183,Gap,Privas,Flat stage,BEL,161,43,33,131,NA,15682,80923,10,10
