rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
48,Elia Viviani,128,Cofidis,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,319897,135,19316
21,Marc Soler,97,Movistar Team,2H 56M 2S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10562,319918,21,5513
21,Maximilian Walscheid,198,Ntt Pro Cycling Team,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,319944,136,19363
8,Sam Bennett,43,Deceuninck - Quick - Step,3H 37M 35S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13055,320001,137,19420
78,Cyril Barthe,212,B&B Hotels - Vital Concept P / B Ktm,1H 3M 42S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3822,320020,96,16027
129,Daryl Impey,165,Mitchelton - Scott,1H 5M 44S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3944,320026,97,16033
65,Guy Niv,176,Israel Start-Up Nation,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,320029,138,19448
54,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,320127,139,19546
22,Gorka Izaguirre Insausti,144,Astana Pro Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,320177,22,5772
18,Alessandro De Marchi,112,Ccc Team,1H 0M 1S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3601,320236,98,16243
23,Esteban Chaves,164,Mitchelton - Scott,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,320330,23,5925
131,Cees Bol,203,Team Sunweb,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,320371,140,19790
24,Sébastien Reichenbach,58,Groupama - Fdj,2H 54M 41S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10481,320372,24,5967
135,Tom Van Asbroeck,178,Israel Start-Up Nation,1H 6M 2S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3962,320390,99,16397
25,Kenny Elissonde,103,Trek - Segafredo,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,320411,25,6006
42,Christopher Juul Jensen,166,Mitchelton - Scott,1H 2M 11S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3731,320415,100,16422
89,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,1H 4M 17S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3857,320452,101,16459
26,Mikael Cherel,32,Ag2r La Mondiale,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,320456,26,6051
49,Kévin Ledanois,84,Team Arkea - Samsic,1H 2M 33S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3753,320466,102,16473
127,Niccolò Bonifazio,181,Total Direct Energie,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,320526,141,19945
27,Valentin Madouas,56,Groupama - Fdj,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,320568,27,6163
111,Jasper De Buyst,153,Lotto Soudal,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,320647,142,20066
63,Joris Nieuwenhuis,206,Team Sunweb,1H 3M 12S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3792,320723,103,16730
117,Clément Venturini,37,Ag2r La Mondiale,1H 5M 15S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3915,320741,104,16748
35,Connor Swift,88,Team Arkea - Samsic,1H 1M 47S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3707,320754,105,16761
20,Marco Haller,65,Bahrain - Mclaren,3H 44M 11S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13451,320780,143,20199
94,Daniel Oss,26,Bora - Hansgrohe,1H 4M 26S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3866,320805,106,16812
84,Roman Kreuziger,196,Ntt Pro Cycling Team,1H 4M 9S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3849,320892,107,16899
43,Christophe Laporte,125,Cofidis,1H 2M 11S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3731,321063,108,17070
144,Caleb Ewan,151,Lotto Soudal,3H 44M 50S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13490,321079,144,20498
71,Anthony Turgis,188,Total Direct Energie,1H 3M 30S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3810,321090,109,17097
29,Wouter Poels,67,Bahrain - Mclaren,1H 1M 9S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3669,321215,110,17222
104,Marco Marcato,137,Uae Team Emirates,1H 4M 53S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3893,321251,111,17258
28,Daniel Felipe Martinez,76,Ef Pro Cycling,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,321317,28,6912
29,Thibaut Pinot,51,Groupama - Fdj,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,321599,29,7194
58,Simone Consonni,122,Cofidis,1H 2M 55S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3775,321623,112,17630
145,Frederik Frison,156,Lotto Soudal,3H 45M 14S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13514,321714,145,21133
6,Rémi Cavagna,44,Deceuninck - Quick - Step,57M 54S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3474,321829,113,17836
55,Benoit Cosnefroy,33,Ag2r La Mondiale,1H 2M 52S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3772,321865,114,17872
83,Fabien Grellier,185,Total Direct Energie,1H 3M 59S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3839,321955,115,17962
24,Kasper Asgreen,42,Deceuninck - Quick - Step,1H 0M 25S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3625,321979,116,17986
30,Michal Kwiatkowski,5,Ineos Grenadiers,2H 56M 55S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10615,321997,30,7592
103,Hugo Hofstetter,174,Israel Start-Up Nation,1H 4M 52S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3892,322007,117,18014
146,Roger Kluge,158,Lotto Soudal,3H 46M 32S,0,0,19,2020-09-18,166.5,Bourg-en-Bresse,Champagnole,Flat stage,DEN,11,43,3,131,205,13592,322070,146,21489
57,Tony Martin,17,Team Jumbo - Visma,1H 2M 54S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3774,322163,118,18170
100,Edward Theuns,108,Trek - Segafredo,1H 4M 41S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3881,322256,119,18263
31,Romain Sicard,186,Total Direct Energie,2H 55M 42S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10542,322387,31,7982
32,Luis León Sanchez,147,Astana Pro Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,322432,32,8027
28,Nils Politt,177,Israel Start-Up Nation,1H 0M 59S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3659,322466,120,18473
33,Lennard Kämna,24,Bora - Hansgrohe,2H 54M 38S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10478,322544,33,8139
56,Ryan Gibbons,193,Ntt Pro Cycling Team,1H 2M 52S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3772,322544,121,18551
34,George Bennett,12,Team Jumbo - Visma,2H 57M 19S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10639,322554,34,8149
35,Alexis Vuillermoz,38,Ag2r La Mondiale,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,322584,35,8179
112,Bryan Coquard,211,B&B Hotels - Vital Concept P / B Ktm,1H 5M 5S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3905,322625,122,18632
66,Geoffrey Soupe,187,Total Direct Energie,1H 3M 18S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3798,322633,123,18640
110,Mads Pedersen,105,Trek - Segafredo,1H 5M 4S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3904,322662,124,18669
121,Jonas Koch,115,Ccc Team,1H 5M 26S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3926,322717,125,18724
143,Nikias Arndt,202,Team Sunweb,1H 6M 59S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,4019,322763,126,18770
36,Julian Alaphilippe,41,Deceuninck - Quick - Step,2H 55M 22S,0,20,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10522,322776,36,8371
107,Tim Declercq,45,Deceuninck - Quick - Step,1H 4M 57S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3897,322795,127,18802
37,Hugh John Carthy,73,Ef Pro Cycling,2H 56M 30S,0,20,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10590,322856,37,8451
38,Emanuel Buchmann,22,Bora - Hansgrohe,2H 56M 10S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10570,322922,38,8517
114,Amund Grøndahl Jansen,13,Team Jumbo - Visma,1H 5M 10S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3910,323041,128,19048
124,Luke Rowe,6,Ineos Grenadiers,1H 5M 32S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3932,323042,129,19049
39,Rudy Molard,57,Groupama - Fdj,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,323218,39,8813
40,Jan Polanc,138,Uae Team Emirates,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,323399,40,8994
41,Daniel Martin,171,Israel Start-Up Nation,2H 54M 6S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10446,323430,41,9025
42,Robert Gesink,15,Team Jumbo - Visma,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,323440,42,9035
136,Mathieu Burgaudeau,182,Total Direct Energie,1H 6M 10S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3970,323446,130,19453
134,Michael Mørkøv,48,Deceuninck - Quick - Step,1H 5M 57S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3957,323574,131,19581
43,Bob Jungels,47,Deceuninck - Quick - Step,2H 54M 33S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10473,323615,43,9210
44,Jesus Herrada,124,Cofidis,2H 54M 49S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10489,323695,44,9290
109,Alexander Kristoff,135,Uae Team Emirates,1H 5M 4S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3904,323701,132,19708
98,Clément Russo,87,Team Arkea - Samsic,1H 4M 31S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3871,323718,133,19725
79,Maximilian Walscheid,198,Ntt Pro Cycling Team,1H 3M 47S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3827,323771,134,19778
106,Elia Viviani,128,Cofidis,1H 4M 57S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3897,323794,135,19801
45,Harold Tejada,148,Astana Pro Team,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,323827,45,9422
38,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,1H 1M 57S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3717,323844,136,19851
145,Kévin Reza,217,B&B Hotels - Vital Concept P / B Ktm,1H 7M 22S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,4042,323890,137,19897
131,Sam Bennett,43,Deceuninck - Quick - Step,1H 5M 55S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3955,323956,138,19963
46,Alexey Lutsenko,146,Astana Pro Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,323982,46,9577
47,Hugo Houle,143,Astana Pro Team,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,323999,47,9594
137,Guy Niv,176,Israel Start-Up Nation,1H 6M 18S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3978,324007,139,20014
119,Cees Bol,203,Team Sunweb,1H 5M 18S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3918,324289,140,20296
48,Simon Geschke,113,Ccc Team,2H 54M 58S,0,20,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10498,324292,48,9887
138,Niccolò Bonifazio,181,Total Direct Energie,1H 6M 40S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,4000,324526,141,20533
49,Nicolas Edet,123,Cofidis,2H 55M 59S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10559,324529,49,10124
125,Jasper De Buyst,153,Lotto Soudal,1H 5M 33S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3933,324580,142,20587
50,Greg Van Avermaet,111,Ccc Team,2H 54M 57S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10497,324595,50,10190
51,Niklas Eg,102,Trek - Segafredo,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,324609,51,10204
52,Thomas De Gendt,154,Lotto Soudal,2H 54M 45S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10485,324721,52,10316
139,Marco Haller,65,Bahrain - Mclaren,1H 6M 40S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,4000,324780,143,20787
53,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,2H 54M 38S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10478,324862,53,10457
54,Marc Hirschi,204,Team Sunweb,2H 56M 57S,0,20,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10617,324899,54,10494
128,Caleb Ewan,151,Lotto Soudal,1H 5M 39S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3939,325018,144,21025
55,Nelson Oliveira,95,Movistar Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,325306,55,10901
56,Neilson Powless,77,Ef Pro Cycling,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,325394,56,10989
57,Maximilian Schachmann,28,Bora - Hansgrohe,2H 56M 10S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10570,325413,57,11008
88,Frederik Frison,156,Lotto Soudal,1H 4M 17S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3857,325571,145,21578
58,Søren Kragh Andersen,205,Team Sunweb,2H 55M 0S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10500,325591,58,11186
59,Dylan Van Baarle,8,Ineos Grenadiers,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,325667,59,11262
92,Roger Kluge,158,Lotto Soudal,1H 4M 25S,0,0,20,2020-09-19,36.2,Lure,La Planche des Belles Filles,Mountain time trial,SLO,131,43,131,131,NA,3865,325935,146,21942
60,Omar Fraile,142,Astana Pro Team,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,326026,60,11621
61,Oliver Naesen,35,Ag2r La Mondiale,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,326529,61,12124
62,Alberto Bettiol,72,Ef Pro Cycling,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,326700,62,12295
63,Felix Grossschartner,23,Bora - Hansgrohe,2H 54M 38S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10478,326722,63,12317
64,Nicolas Roche,208,Team Sunweb,2H 57M 19S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10639,326838,64,12433
65,Nans Peters,36,Ag2r La Mondiale,2H 54M 49S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10489,326871,65,12466
66,Winner Anacona,82,Team Arkea - Samsic,2H 54M 41S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10481,327165,66,12760
67,Jan Hirt,114,Ccc Team,2H 56M 10S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10570,327303,67,12898
68,Ben Hermans,173,Israel Start-Up Nation,2H 54M 41S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10481,327437,68,13032
69,Michael Schär,116,Ccc Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,327540,69,13135
70,José Rojas,96,Movistar Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,327654,70,13249
71,Jasper Stuyven,107,Trek - Segafredo,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,327657,71,13252
72,David De La Cruz,133,Uae Team Emirates,2H 56M 2S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10562,327685,72,13280
73,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,2H 57M 25S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10645,327710,73,13305
74,Imanol Erviti,93,Movistar Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,328085,74,13680
75,Tiesj Benoot,201,Team Sunweb,2H 55M 37S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10537,328135,75,13730
76,Matej Mohoric,66,Bahrain - Mclaren,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,328147,76,13742
77,Andrey Amador,2,Ineos Grenadiers,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,328149,77,13744
78,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,2H 54M 11S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10451,328322,78,13917
79,Matteo Trentin,117,Ccc Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,328335,79,13930
80,Dario Cataldo,92,Movistar Team,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,328376,80,13971
81,Toms Skujins,106,Trek - Segafredo,2H 53M 53S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10433,328394,81,13989
82,Vegard Stake Laengen,136,Uae Team Emirates,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,328402,82,13997
83,Jack Bauer,162,Mitchelton - Scott,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,328839,83,14434
84,Peter Sagan,21,Bora - Hansgrohe,2H 53M 28S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10408,329060,84,14655
85,Krists Neilands,175,Israel Start-Up Nation,2H 54M 41S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10481,329468,85,15063
86,Pierre Luc Perichon,127,Cofidis,2H 54M 55S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10495,329673,86,15268
87,Pavel Sivakov,7,Ineos Grenadiers,2H 56M 1S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10561,329743,87,15338
88,Luka Mezgec,167,Mitchelton - Scott,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,329832,88,15427
89,Jens Keukeleire,75,Ef Pro Cycling,2H 53M 32S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10412,329932,89,15527
90,Dries Devenyns,46,Deceuninck - Quick - Step,2H 54M 4S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10444,330046,90,15641
91,Tejay Van Garderen,78,Ef Pro Cycling,2H 56M 10S,0,0,21,2020-09-20,122,Mantes-la-Jolie,Paris (Champs-Élysées),Flat stage,IRL,131,43,131,131,43,10570,330145,91,15740
