Rank,Rider,Rank.1,Rider No.,Team,Times,Gap,B,P,year,edition
136,ELIA VIVIANI,136,128,COFIDIS,05h 19' 40'',+ 00h 30' 32'',-,-,2020.0,107.0
137,SIMONE CONSONNI,137,122,COFIDIS,05h 19' 40'',+ 00h 30' 32'',-,-,2020.0,107.0
138,MARCO MARCATO,138,137,UAE TEAM EMIRATES,05h 19' 40'',+ 00h 30' 32'',-,-,2020.0,107.0
139,MAXIMILIAN WALSCHEID,139,198,NTT PRO CYCLING TEAM,05h 20' 04'',+ 00h 30' 56'',-,-,2020.0,107.0
140,ALEXANDER KRISTOFF,140,135,UAE TEAM EMIRATES,05h 20' 12'',+ 00h 31' 04'',-,-,2020.0,107.0
141,CALEB EWAN,141,151,LOTTO SOUDAL,05h 20' 21'',+ 00h 31' 13'',-,-,2020.0,107.0
142,ROGER KLUGE,142,158,LOTTO SOUDAL,05h 20' 21'',+ 00h 31' 13'',-,-,2020.0,107.0
143,MATTEO TRENTIN,143,117,CCC TEAM,05h 20' 57'',+ 00h 31' 49'',-,-,2020.0,107.0
144,FREDERIK FRISON,144,156,LOTTO SOUDAL,05h 21' 17'',+ 00h 32' 09'',-,-,2020.0,107.0
145,CEES BOL,145,203,TEAM SUNWEB,05h 21' 17'',+ 00h 32' 09'',-,-,2020.0,107.0
146,ROMAN KREUZIGER,146,196,NTT PRO CYCLING TEAM,05h 21' 31'',+ 00h 32' 23'',-,-,2020.0,107.0
147,MARCO HALLER,147,65,BAHRAIN - MCLAREN,05h 21' 40'',+ 00h 32' 32'',-,-,2020.0,107.0
148,ANDRÉ GREIPEL,148,172,ISRAEL START-UP NATION,05h 21' 53'',+ 00h 32' 45'',-,-,2020.0,107.0
149,KÉVIN REZA,149,217,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 22' 00'',+ 00h 32' 52'',-,-,2020.0,107.0
150,BRYAN COQUARD,150,211,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 24' 53'',+ 00h 35' 45'',-,-,2020.0,107.0
1,MICHAL KWIATKOWSKI,1,5,INEOS GRENADIERS,04h 47' 33'',-,B : 15'',-,2020.0,107.0
2,RICHARD CARAPAZ,2,3,INEOS GRENADIERS,04h 47' 33'',-,B : 14'',-,2020.0,107.0
3,WOUT VAN AERT,3,18,TEAM JUMBO - VISMA,04h 49' 24'',+ 00h 01' 51'',B : 4'',P : 10'',2020.0,107.0
4,PRIMOŽ ROGLIC,4,11,TEAM JUMBO - VISMA,04h 49' 26'',+ 00h 01' 53'',-,-,2020.0,107.0
5,TADEJ POGACAR,5,131,UAE TEAM EMIRATES,04h 49' 26'',+ 00h 01' 53'',-,-,2020.0,107.0
6,RICHIE PORTE,6,101,TREK - SEGAFREDO,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
7,ENRIC MAS,7,94,MOVISTAR TEAM,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
8,MIKEL LANDA,8,61,BAHRAIN - MCLAREN,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
9,DAMIANO CARUSO,9,63,BAHRAIN - MCLAREN,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
10,TOM DUMOULIN,10,14,TEAM JUMBO - VISMA,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
11,SEPP KUSS,11,16,TEAM JUMBO - VISMA,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
12,MIGUEL ANGEL LOPEZ,12,141,ASTANA PRO TEAM,04h 49' 27'',+ 00h 01' 54'',-,-,2020.0,107.0
13,MARC HIRSCHI,13,204,TEAM SUNWEB,04h 49' 37'',+ 00h 02' 04'',-,-,2020.0,107.0
14,PELLO BILBAO,14,62,BAHRAIN - MCLAREN,04h 49' 37'',+ 00h 02' 04'',B : 2'',-,2020.0,107.0
15,SIMON GESCHKE,15,113,CCC TEAM,04h 52' 05'',+ 00h 04' 32'',-,-,2020.0,107.0
16,NANS PETERS,16,36,AG2R LA MONDIALE,04h 52' 05'',+ 00h 04' 32'',-,-,2020.0,107.0
17,ADAM YATES,17,161,MITCHELTON - SCOTT,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
18,GUILLAUME MARTIN,18,121,COFIDIS,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
19,RIGOBERTO URAN,19,71,EF PRO CYCLING,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
20,ALEJANDRO VALVERDE,20,91,MOVISTAR TEAM,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
21,LUIS LEÓN SANCHEZ,21,147,ASTANA PRO TEAM,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
22,SÉBASTIEN REICHENBACH,22,58,GROUPAMA - FDJ,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
23,DANIEL FELIPE MARTINEZ,23,76,EF PRO CYCLING,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
24,JAN HIRT,24,114,CCC TEAM,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
25,WARREN BARGUIL,25,83,TEAM ARKEA - SAMSIC,04h 52' 07'',+ 00h 04' 34'',-,-,2020.0,107.0
26,MARC SOLER,26,97,MOVISTAR TEAM,04h 52' 14'',+ 00h 04' 41'',-,-,2020.0,107.0
27,CARLOS VERONA,27,98,MOVISTAR TEAM,04h 52' 14'',+ 00h 04' 41'',-,-,2020.0,107.0
28,ESTEBAN CHAVES,28,164,MITCHELTON - SCOTT,04h 52' 43'',+ 00h 05' 10'',-,-,2020.0,107.0
29,KENNY ELISSONDE,29,103,TREK - SEGAFREDO,04h 54' 28'',+ 00h 06' 55'',-,-,2020.0,107.0
30,RUDY MOLARD,30,57,GROUPAMA - FDJ,04h 54' 28'',+ 00h 06' 55'',-,-,2020.0,107.0
31,PIERRE ROLLAND,31,218,B&B HOTELS - VITAL CONCEPT P / B KTM,04h 54' 28'',+ 00h 06' 55'',-,-,2020.0,107.0
32,THOMAS DE GENDT,32,154,LOTTO SOUDAL,04h 56' 14'',+ 00h 08' 41'',-,-,2020.0,107.0
33,MIKAEL CHEREL,33,32,AG2R LA MONDIALE,04h 56' 44'',+ 00h 09' 11'',-,-,2020.0,107.0
34,BOB JUNGELS,34,47,DECEUNINCK - QUICK - STEP,04h 56' 52'',+ 00h 09' 19'',-,-,2020.0,107.0
35,ALEXEY LUTSENKO,35,146,ASTANA PRO TEAM,04h 58' 13'',+ 00h 10' 40'',-,-,2020.0,107.0
36,VALENTIN MADOUAS,36,56,GROUPAMA - FDJ,05h 00' 44'',+ 00h 13' 11'',-,-,2020.0,107.0
37,ALEXIS VUILLERMOZ,37,38,AG2R LA MONDIALE,05h 00' 44'',+ 00h 13' 11'',-,-,2020.0,107.0
38,THIBAUT PINOT,38,51,GROUPAMA - FDJ,05h 00' 44'',+ 00h 13' 11'',-,-,2020.0,107.0
39,NICOLAS EDET,39,123,COFIDIS,05h 00' 44'',+ 00h 13' 11'',-,-,2020.0,107.0
40,NIKLAS EG,40,102,TREK - SEGAFREDO,05h 00' 44'',+ 00h 13' 11'',-,-,2020.0,107.0
41,HUGO HOULE,41,143,ASTANA PRO TEAM,05h 00' 44'',+ 00h 13' 11'',-,-,2020.0,107.0
42,JESUS HERRADA,42,124,COFIDIS,05h 00' 56'',+ 00h 13' 23'',-,-,2020.0,107.0
43,JAN POLANC,43,138,UAE TEAM EMIRATES,05h 01' 01'',+ 00h 13' 28'',-,-,2020.0,107.0
44,HUGH JOHN CARTHY,44,73,EF PRO CYCLING,05h 01' 40'',+ 00h 14' 07'',-,-,2020.0,107.0
45,DAVID DE LA CRUZ,45,133,UAE TEAM EMIRATES,05h 04' 42'',+ 00h 17' 09'',-,-,2020.0,107.0
46,PIERRE LUC PERICHON,46,127,COFIDIS,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
47,MICHAEL SCHÄR,47,116,CCC TEAM,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
48,EMANUEL BUCHMANN,48,22,BORA - HANSGROHE,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
49,FELIX GROSSSCHARTNER,49,23,BORA - HANSGROHE,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
50,GORKA IZAGUIRRE INSAUSTI,50,144,ASTANA PRO TEAM,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
51,OMAR FRAILE,51,142,ASTANA PRO TEAM,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
52,IMANOL ERVITI,52,93,MOVISTAR TEAM,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
53,ROBERT GESINK,53,15,TEAM JUMBO - VISMA,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
54,CONNOR SWIFT,54,88,TEAM ARKEA - SAMSIC,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
55,TIESJ BENOOT,55,201,TEAM SUNWEB,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
56,NELSON OLIVEIRA,56,95,MOVISTAR TEAM,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
57,VEGARD STAKE LAENGEN,57,136,UAE TEAM EMIRATES,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
58,JONATHAN CASTROVIEJO,58,4,INEOS GRENADIERS,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
59,HAROLD TEJADA,59,148,ASTANA PRO TEAM,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
60,CASPER PHILLIP PEDERSEN,60,207,TEAM SUNWEB,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
61,ANDREY AMADOR,61,2,INEOS GRENADIERS,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
62,LENNARD KÄMNA,62,24,BORA - HANSGROHE,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
63,MATEJ MOHORIC,63,66,BAHRAIN - MCLAREN,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
64,WOUTER POELS,64,67,BAHRAIN - MCLAREN,05h 07' 00'',+ 00h 19' 27'',-,-,2020.0,107.0
65,DYLAN VAN BAARLE,65,8,INEOS GRENADIERS,05h 08' 50'',+ 00h 21' 17'',-,-,2020.0,107.0
66,JACK BAUER,66,162,MITCHELTON - SCOTT,05h 08' 50'',+ 00h 21' 17'',-,-,2020.0,107.0
67,ANTHONY TURGIS,67,188,TOTAL DIRECT ENERGIE,05h 09' 47'',+ 00h 22' 14'',-,-,2020.0,107.0
68,ROMAIN SICARD,68,186,TOTAL DIRECT ENERGIE,05h 09' 47'',+ 00h 22' 14'',-,-,2020.0,107.0
69,QUENTIN PACHER,69,216,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 13' 12'',+ 00h 25' 39'',-,-,2020.0,107.0
70,GEORGE BENNETT,70,12,TEAM JUMBO - VISMA,05h 13' 12'',+ 00h 25' 39'',-,-,2020.0,107.0
71,JASPER STUYVEN,71,107,TREK - SEGAFREDO,05h 15' 51'',+ 00h 28' 18'',-,-,2020.0,107.0
72,OLIVER NAESEN,72,35,AG2R LA MONDIALE,05h 15' 51'',+ 00h 28' 18'',-,-,2020.0,107.0
73,NIKIAS ARNDT,73,202,TEAM SUNWEB,05h 15' 51'',+ 00h 28' 18'',-,-,2020.0,107.0
74,CHRISTOPHER JUUL JENSEN,74,166,MITCHELTON - SCOTT,05h 16' 01'',+ 00h 28' 28'',-,-,2020.0,107.0
75,JOSÉ ROJAS,75,96,MOVISTAR TEAM,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
76,DARIO CATALDO,76,92,MOVISTAR TEAM,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
77,MAXIMILIAN SCHACHMANN,77,28,BORA - HANSGROHE,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
78,DAYER QUINTANA,78,85,TEAM ARKEA - SAMSIC,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
79,DANIEL OSS,79,26,BORA - HANSGROHE,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
80,ALESSANDRO DE MARCHI,80,112,CCC TEAM,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
81,LUKAS PÖSTLBERGER,81,27,BORA - HANSGROHE,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
82,JENS KEUKELEIRE,82,75,EF PRO CYCLING,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
83,DARYL IMPEY,83,165,MITCHELTON - SCOTT,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
84,PETER SAGAN,84,21,BORA - HANSGROHE,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
85,KÉVIN LEDANOIS,85,84,TEAM ARKEA - SAMSIC,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
86,NICOLAS ROCHE,86,208,TEAM SUNWEB,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
87,TEJAY VAN GARDEREN,87,78,EF PRO CYCLING,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
88,NAIRO QUINTANA,88,81,TEAM ARKEA - SAMSIC,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
89,MICHAEL HUNDAHL VALGREN,89,195,NTT PRO CYCLING TEAM,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
90,MADS PEDERSEN,90,105,TREK - SEGAFREDO,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
91,TOMS SKUJINS,91,106,TREK - SEGAFREDO,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
92,LUKA MEZGEC,92,167,MITCHELTON - SCOTT,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
93,JONAS KOCH,93,115,CCC TEAM,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
94,SØREN KRAGH ANDERSEN,94,205,TEAM SUNWEB,05h 16' 24'',+ 00h 28' 51'',-,-,2020.0,107.0
95,ALBERTO BETTIOL,95,72,EF PRO CYCLING,05h 18' 56'',+ 00h 31' 23'',-,-,2020.0,107.0
96,MATTEO TRENTIN,96,117,CCC TEAM,05h 18' 56'',+ 00h 31' 23'',-,-,2020.0,107.0
97,CYRIL GAUTIER,97,215,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
98,GREG VAN AVERMAET,98,111,CCC TEAM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
99,MATTHIEU LADAGNOUS,99,55,GROUPAMA - FDJ,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
100,BEN HERMANS,100,173,ISRAEL START-UP NATION,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
101,JASPER DE BUYST,101,153,LOTTO SOUDAL,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
102,RÉMI CAVAGNA,102,44,DECEUNINCK - QUICK - STEP,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
103,KRISTS NEILANDS,103,175,ISRAEL START-UP NATION,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
104,WINNER ANACONA,104,82,TEAM ARKEA - SAMSIC,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
105,SONNY COLBRELLI,105,64,BAHRAIN - MCLAREN,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
106,CLÉMENT RUSSO,106,87,TEAM ARKEA - SAMSIC,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
107,GEOFFREY SOUPE,107,187,TOTAL DIRECT ENERGIE,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
108,TOM VAN ASBROECK,108,178,ISRAEL START-UP NATION,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
109,DANIEL MARTIN,109,171,ISRAEL START-UP NATION,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
110,NEILSON POWLESS,110,77,EF PRO CYCLING,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
111,MAXIMILIAN WALSCHEID,111,198,NTT PRO CYCLING TEAM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
112,NILS POLITT,112,177,ISRAEL START-UP NATION,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
113,RYAN GIBBONS,113,193,NTT PRO CYCLING TEAM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
114,TIM DECLERCQ,114,45,DECEUNINCK - QUICK - STEP,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
115,MARCO MARCATO,115,137,UAE TEAM EMIRATES,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
116,HUGO HOFSTETTER,116,174,ISRAEL START-UP NATION,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
117,BRYAN COQUARD,117,211,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
118,CYRIL BARTHE,118,212,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
119,MAXIME CHEVALIER,119,213,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
120,BENOIT COSNEFROY,120,33,AG2R LA MONDIALE,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
121,MATHIEU BURGAUDEAU,121,182,TOTAL DIRECT ENERGIE,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
122,CLÉMENT VENTURINI,122,37,AG2R LA MONDIALE,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
123,TONY MARTIN,123,17,TEAM JUMBO - VISMA,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
124,PAVEL SIVAKOV,124,7,INEOS GRENADIERS,05h 18' 58'',+ 00h 31' 25'',-,-,2020.0,107.0
125,MARCO HALLER,125,65,BAHRAIN - MCLAREN,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
126,KÉVIN REZA,126,217,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
127,CALEB EWAN,127,151,LOTTO SOUDAL,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
128,KASPER ASGREEN,128,42,DECEUNINCK - QUICK - STEP,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
129,JULIAN ALAPHILIPPE,129,41,DECEUNINCK - QUICK - STEP,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
130,LUKE ROWE,130,6,INEOS GRENADIERS,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
131,MICHAEL MØRKØV,131,48,DECEUNINCK - QUICK - STEP,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
132,GUY NIV,132,176,ISRAEL START-UP NATION,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
133,ALEXANDER KRISTOFF,133,135,UAE TEAM EMIRATES,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
134,EDVALD BOASSON HAGEN,134,192,NTT PRO CYCLING TEAM,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
135,FABIEN GRELLIER,135,185,TOTAL DIRECT ENERGIE,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
136,DRIES DEVENYNS,136,46,DECEUNINCK - QUICK - STEP,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
137,SAM BENNETT,137,43,DECEUNINCK - QUICK - STEP,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
138,NICCOLÒ BONIFAZIO,138,181,TOTAL DIRECT ENERGIE,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
139,AMUND GRØNDAHL JANSEN,139,13,TEAM JUMBO - VISMA,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
140,ELIA VIVIANI,140,128,COFIDIS,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
141,SIMONE CONSONNI,141,122,COFIDIS,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
142,EDWARD THEUNS,142,108,TREK - SEGAFREDO,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
143,CHRISTOPHE LAPORTE,143,125,COFIDIS,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
144,MICHAEL GOGL,144,194,NTT PRO CYCLING TEAM,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
145,ROGER KLUGE,145,158,LOTTO SOUDAL,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
146,FREDERIK FRISON,146,156,LOTTO SOUDAL,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
147,JORIS NIEUWENHUIS,147,206,TEAM SUNWEB,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
148,ROMAN KREUZIGER,148,196,NTT PRO CYCLING TEAM,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
149,CEES BOL,149,203,TEAM SUNWEB,05h 19' 05'',+ 00h 31' 32'',-,-,2020.0,107.0
1,SØREN KRAGH ANDERSEN,1,205,TEAM SUNWEB,03h 36' 33'',-,B : 10'',-,2020.0,107.0
2,LUKA MEZGEC,2,167,MITCHELTON - SCOTT,03h 37' 26'',+ 00h 00' 53'',B : 6'',-,2020.0,107.0
3,JASPER STUYVEN,3,107,TREK - SEGAFREDO,03h 37' 26'',+ 00h 00' 53'',B : 4'',-,2020.0,107.0
4,GREG VAN AVERMAET,4,111,CCC TEAM,03h 37' 26'',+ 00h 00' 53'',-,-,2020.0,107.0
5,OLIVER NAESEN,5,35,AG2R LA MONDIALE,03h 37' 26'',+ 00h 00' 53'',-,-,2020.0,107.0
6,NIKIAS ARNDT,6,202,TEAM SUNWEB,03h 37' 26'',+ 00h 00' 53'',-,-,2020.0,107.0
7,LUKE ROWE,7,6,INEOS GRENADIERS,03h 37' 32'',+ 00h 00' 59'',-,-,2020.0,107.0
8,SAM BENNETT,8,43,DECEUNINCK - QUICK - STEP,03h 37' 35'',+ 00h 01' 02'',-,-,2020.0,107.0
9,PETER SAGAN,9,21,BORA - HANSGROHE,03h 37' 35'',+ 00h 01' 02'',-,-,2020.0,107.0
10,MATTEO TRENTIN,10,117,CCC TEAM,03h 37' 35'',+ 00h 01' 02'',-,-,2020.0,107.0
11,JACK BAUER,11,162,MITCHELTON - SCOTT,03h 37' 40'',+ 00h 01' 07'',-,-,2020.0,107.0
12,DRIES DEVENYNS,12,46,DECEUNINCK - QUICK - STEP,03h 37' 48'',+ 00h 01' 15'',-,-,2020.0,107.0
13,EDVALD BOASSON HAGEN,13,192,NTT PRO CYCLING TEAM,03h 40' 26'',+ 00h 03' 53'',-,-,2020.0,107.0
14,HUGO HOFSTETTER,14,174,ISRAEL START-UP NATION,03h 40' 26'',+ 00h 03' 53'',-,-,2020.0,107.0
15,BRYAN COQUARD,15,211,B&B HOTELS - VITAL CONCEPT P / B KTM,03h 40' 26'',+ 00h 03' 53'',-,-,2020.0,107.0
16,ROBERT GESINK,16,15,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
17,NILS POLITT,17,177,ISRAEL START-UP NATION,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
18,JOSÉ ROJAS,18,96,MOVISTAR TEAM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
19,SONNY COLBRELLI,19,64,BAHRAIN - MCLAREN,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
20,MARCO HALLER,20,65,BAHRAIN - MCLAREN,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
21,MAXIMILIAN WALSCHEID,21,198,NTT PRO CYCLING TEAM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
22,GEOFFREY SOUPE,22,187,TOTAL DIRECT ENERGIE,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
23,LUIS LEÓN SANCHEZ,23,147,ASTANA PRO TEAM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
24,TIM DECLERCQ,24,45,DECEUNINCK - QUICK - STEP,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
25,QUENTIN PACHER,25,216,B&B HOTELS - VITAL CONCEPT P / B KTM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
26,EDWARD THEUNS,26,108,TREK - SEGAFREDO,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
27,TOM VAN ASBROECK,27,178,ISRAEL START-UP NATION,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
28,TONY MARTIN,28,17,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
29,MIGUEL ANGEL LOPEZ,29,141,ASTANA PRO TEAM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
30,ANTHONY TURGIS,30,188,TOTAL DIRECT ENERGIE,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
31,TADEJ POGACAR,31,131,UAE TEAM EMIRATES,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
32,WOUT VAN AERT,32,18,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
33,RICHIE PORTE,33,101,TREK - SEGAFREDO,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
34,CHRISTOPHER JUUL JENSEN,34,166,MITCHELTON - SCOTT,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
35,NELSON OLIVEIRA,35,95,MOVISTAR TEAM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
36,KASPER ASGREEN,36,42,DECEUNINCK - QUICK - STEP,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
37,DARYL IMPEY,37,165,MITCHELTON - SCOTT,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
38,RYAN GIBBONS,38,193,NTT PRO CYCLING TEAM,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
39,MADS PEDERSEN,39,105,TREK - SEGAFREDO,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
40,AMUND GRØNDAHL JANSEN,40,13,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
41,TOM DUMOULIN,41,14,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
42,GEORGE BENNETT,42,12,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
43,KRISTS NEILANDS,43,175,ISRAEL START-UP NATION,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
44,TOMS SKUJINS,44,106,TREK - SEGAFREDO,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
45,PRIMOŽ ROGLIC,45,11,TEAM JUMBO - VISMA,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
46,VEGARD STAKE LAENGEN,46,136,UAE TEAM EMIRATES,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
47,NIKLAS EG,47,102,TREK - SEGAFREDO,03h 44' 11'',+ 00h 07' 38'',-,-,2020.0,107.0
